2015-10-17 21:05:57.673559, 572
2015-10-17 21:05:57.673724, 579
2015-10-17 21:05:57.689244, 588
2015-10-17 21:05:57.689441, 594
2015-10-17 21:05:57.689608, 599
2015-10-17 21:05:57.705313, 606
2015-10-17 21:05:57.705508, 610
2015-10-17 21:05:57.705673, 614
2015-10-17 21:05:57.721306, 622
2015-10-17 21:05:57.721507, 629
2015-10-17 21:05:57.721676, 632
2015-10-17 21:05:57.737315, 633
2015-10-17 21:05:57.737516, 638
2015-10-17 21:05:57.737675, 641
2015-10-17 21:05:57.753193, 639
2015-10-17 21:05:57.753458, 635
2015-10-17 21:05:57.753622, 629
2015-10-17 21:05:57.769186, 621
2015-10-17 21:05:57.769452, 610
2015-10-17 21:05:57.769621, 594
2015-10-17 21:05:57.785194, 577
2015-10-17 21:05:57.785463, 555
2015-10-17 21:05:57.785626, 529
2015-10-17 21:05:57.785784, 508
2015-10-17 21:05:57.801369, 494
2015-10-17 21:05:57.801560, 480
2015-10-17 21:05:57.801723, 464
2015-10-17 21:05:57.817345, 452
2015-10-17 21:05:57.817530, 445
2015-10-17 21:05:57.817696, 439
2015-10-17 21:05:57.833344, 432
2015-10-17 21:05:57.833534, 429
2015-10-17 21:05:57.833698, 430
2015-10-17 21:05:57.849312, 428
2015-10-17 21:05:57.849501, 423
2015-10-17 21:05:57.849666, 422
2015-10-17 21:05:57.865406, 420
2015-10-17 21:05:57.865607, 418
2015-10-17 21:05:57.865773, 417
2015-10-17 21:05:57.881325, 419
2015-10-17 21:05:57.881512, 420
2015-10-17 21:05:57.881677, 421
2015-10-17 21:05:57.897254, 422
2015-10-17 21:05:57.897451, 425
2015-10-17 21:05:57.897617, 425
2015-10-17 21:05:57.913260, 422
2015-10-17 21:05:57.913445, 423
2015-10-17 21:05:57.913606, 427
2015-10-17 21:05:57.929268, 428
2015-10-17 21:05:57.929461, 426
2015-10-17 21:05:57.929625, 426
2015-10-17 21:05:57.945247, 428
2015-10-17 21:05:57.945436, 429
2015-10-17 21:05:57.945602, 430
2015-10-17 21:05:57.961227, 433
2015-10-17 21:05:57.961424, 436
2015-10-17 21:05:57.961588, 438
2015-10-17 21:05:57.977218, 439
2015-10-17 21:05:57.977416, 441
2015-10-17 21:05:57.977575, 444
2015-10-17 21:05:57.993305, 444
2015-10-17 21:05:57.993502, 445
2015-10-17 21:05:57.993667, 447
2015-10-17 21:05:58.009207, 451
2015-10-17 21:05:58.009484, 452
2015-10-17 21:05:58.009653, 453
2015-10-17 21:05:58.025140, 456
2015-10-17 21:05:58.025406, 460
2015-10-17 21:05:58.025575, 460
2015-10-17 21:05:58.041139, 459
2015-10-17 21:05:58.041403, 461
2015-10-17 21:05:58.041574, 462
2015-10-17 21:05:58.041738, 461
2015-10-17 21:05:58.057241, 459
2015-10-17 21:05:58.057427, 459
2015-10-17 21:05:58.057591, 458
2015-10-17 21:05:58.073244, 455
2015-10-17 21:05:58.073435, 455
2015-10-17 21:05:58.073598, 457
2015-10-17 21:05:58.089232, 457
2015-10-17 21:05:58.089420, 458
2015-10-17 21:05:58.089585, 458
2015-10-17 21:05:58.105210, 457
2015-10-17 21:05:58.105394, 455
2015-10-17 21:05:58.105553, 456
2015-10-17 21:05:58.121271, 458
2015-10-17 21:05:58.121454, 460
2015-10-17 21:05:58.121629, 458
2015-10-17 21:05:58.137049, 450
2015-10-17 21:05:58.137239, 441
2015-10-17 21:05:58.137400, 438
2015-10-17 21:05:58.153172, 438
2015-10-17 21:05:58.153360, 440
2015-10-17 21:05:58.153524, 443
2015-10-17 21:05:58.169163, 447
2015-10-17 21:05:58.169356, 451
2015-10-17 21:05:58.169524, 457
2015-10-17 21:05:58.185166, 463
2015-10-17 21:05:58.185355, 465
2015-10-17 21:05:58.185520, 468
2015-10-17 21:05:58.201119, 472
2015-10-17 21:05:58.201317, 474
2015-10-17 21:05:58.201483, 479
2015-10-17 21:05:58.217106, 482
2015-10-17 21:05:58.217310, 487
2015-10-17 21:05:58.217477, 487
2015-10-17 21:05:58.233060, 489
2015-10-17 21:05:58.233254, 493
2015-10-17 21:05:58.233411, 495
2015-10-17 21:05:58.249015, 496
2015-10-17 21:05:58.249286, 496
2015-10-17 21:05:58.249460, 496
2015-10-17 21:05:58.264949, 495
2015-10-17 21:05:58.265214, 488
2015-10-17 21:05:58.265381, 481
2015-10-17 21:05:58.280952, 475
2015-10-17 21:05:58.281219, 475
2015-10-17 21:05:58.281387, 476
2015-10-17 21:05:58.281548, 477
2015-10-17 21:05:58.297128, 479
2015-10-17 21:05:58.297314, 478
2015-10-17 21:05:58.297479, 480
2015-10-17 21:05:58.313101, 482
2015-10-17 21:05:58.313288, 486
2015-10-17 21:05:58.313453, 489
2015-10-17 21:05:58.329081, 487
2015-10-17 21:05:58.329271, 490
2015-10-17 21:05:58.329432, 496
2015-10-17 21:05:58.345084, 504
2015-10-17 21:05:58.345273, 534
2015-10-17 21:05:58.345441, 609
2015-10-17 21:05:58.361056, 711
2015-10-17 21:05:58.361243, 836
2015-10-17 21:05:58.361408, 931
2015-10-17 21:05:58.377117, 934
2015-10-17 21:05:58.377306, 864
2015-10-17 21:05:58.377470, 656
2015-10-17 21:05:58.393032, 417
2015-10-17 21:05:58.393225, 358
2015-10-17 21:05:58.393391, 387
2015-10-17 21:05:58.408988, 424
2015-10-17 21:05:58.409178, 465
2015-10-17 21:05:58.409338, 491
2015-10-17 21:05:58.424984, 500
2015-10-17 21:05:58.425178, 499
2015-10-17 21:05:58.425339, 497
2015-10-17 21:05:58.440970, 500
2015-10-17 21:05:58.441172, 504
2015-10-17 21:05:58.441338, 510
2015-10-17 21:05:58.456959, 521
2015-10-17 21:05:58.457154, 534
2015-10-17 21:05:58.457315, 543
2015-10-17 21:05:58.472947, 546
2015-10-17 21:05:58.473145, 548
2015-10-17 21:05:58.473310, 553
2015-10-17 21:05:58.488857, 555
2015-10-17 21:05:58.489123, 557
2015-10-17 21:05:58.489296, 557
2015-10-17 21:05:58.504976, 562
2015-10-17 21:05:58.505210, 566
2015-10-17 21:05:58.505372, 570
2015-10-17 21:05:58.520832, 578
2015-10-17 21:05:58.521098, 588
2015-10-17 21:05:58.521266, 593
2015-10-17 21:05:58.536833, 598
2015-10-17 21:05:58.537093, 606
2015-10-17 21:05:58.537259, 617
2015-10-17 21:05:58.537421, 624
2015-10-17 21:05:58.552985, 627
2015-10-17 21:05:58.553178, 634
2015-10-17 21:05:58.553344, 642
2015-10-17 21:05:58.568983, 646
2015-10-17 21:05:58.569176, 650
2015-10-17 21:05:58.569344, 656
2015-10-17 21:05:58.584988, 659
2015-10-17 21:05:58.585175, 657
2015-10-17 21:05:58.585339, 655
2015-10-17 21:05:58.600958, 653
2015-10-17 21:05:58.601149, 646
2015-10-17 21:05:58.601310, 639
2015-10-17 21:05:58.616933, 630
2015-10-17 21:05:58.617126, 617
2015-10-17 21:05:58.617292, 597
2015-10-17 21:05:58.632997, 574
2015-10-17 21:05:58.633186, 556
2015-10-17 21:05:58.633374, 538
2015-10-17 21:05:58.648892, 520
2015-10-17 21:05:58.649082, 503
2015-10-17 21:05:58.649242, 491
2015-10-17 21:05:58.664874, 478
2015-10-17 21:05:58.665067, 467
2015-10-17 21:05:58.665229, 460
2015-10-17 21:05:58.680872, 459
2015-10-17 21:05:58.681067, 456
2015-10-17 21:05:58.681229, 451
2015-10-17 21:05:58.696875, 448
2015-10-17 21:05:58.697077, 450
2015-10-17 21:05:58.697248, 452
2015-10-17 21:05:58.712805, 453
2015-10-17 21:05:58.713009, 452
2015-10-17 21:05:58.713173, 451
2015-10-17 21:05:58.728827, 452
2015-10-17 21:05:58.729031, 454
2015-10-17 21:05:58.729195, 455
2015-10-17 21:05:58.744733, 457
2015-10-17 21:05:58.744997, 456
2015-10-17 21:05:58.745163, 454
2015-10-17 21:05:58.760800, 457
2015-10-17 21:05:58.761061, 463
2015-10-17 21:05:58.761249, 465
2015-10-17 21:05:58.776471, 467
2015-10-17 21:05:58.776614, 471
2015-10-17 21:05:58.776714, 477
2015-10-17 21:05:58.776810, 480
2015-10-17 21:05:58.792960, 483
2015-10-17 21:05:58.793148, 484
2015-10-17 21:05:58.793312, 483
2015-10-17 21:05:58.808879, 481
2015-10-17 21:05:58.809067, 480
2015-10-17 21:05:58.809229, 483
2015-10-17 21:05:58.824880, 485
2015-10-17 21:05:58.825070, 485
2015-10-17 21:05:58.825234, 484
2015-10-17 21:05:58.840847, 490
2015-10-17 21:05:58.841030, 493
2015-10-17 21:05:58.841187, 494
2015-10-17 21:05:58.856859, 495
2015-10-17 21:05:58.857044, 497
2015-10-17 21:05:58.857207, 496
2015-10-17 21:05:58.872829, 496
2015-10-17 21:05:58.873015, 499
2015-10-17 21:05:58.873176, 505
2015-10-17 21:05:58.888870, 506
2015-10-17 21:05:58.889062, 506
2015-10-17 21:05:58.889225, 507
2015-10-17 21:05:58.904793, 509
2015-10-17 21:05:58.904981, 510
2015-10-17 21:05:58.905142, 510
2015-10-17 21:05:58.920807, 513
2015-10-17 21:05:58.921003, 514
2015-10-17 21:05:58.921167, 513
2015-10-17 21:05:58.936772, 513
2015-10-17 21:05:58.936969, 515
2015-10-17 21:05:58.937133, 514
2015-10-17 21:05:58.952747, 512
2015-10-17 21:05:58.952945, 511
2015-10-17 21:05:58.953110, 513
2015-10-17 21:05:58.968745, 521
2015-10-17 21:05:58.968944, 524
2015-10-17 21:05:58.969106, 526
2015-10-17 21:05:58.984629, 531
2015-10-17 21:05:58.984893, 531
2015-10-17 21:05:58.985059, 530
2015-10-17 21:05:59.000627, 532
2015-10-17 21:05:59.000890, 533
2015-10-17 21:05:59.001057, 534
2015-10-17 21:05:59.016743, 535
2015-10-17 21:05:59.017023, 537
2015-10-17 21:05:59.017197, 538
2015-10-17 21:05:59.017358, 534
2015-10-17 21:05:59.032927, 532
2015-10-17 21:05:59.033116, 535
2015-10-17 21:05:59.033282, 536
2015-10-17 21:05:59.048796, 534
2015-10-17 21:05:59.048989, 535
2015-10-17 21:05:59.049152, 538
2015-10-17 21:05:59.064788, 531
2015-10-17 21:05:59.064976, 517
2015-10-17 21:05:59.065147, 504
2015-10-17 21:05:59.080745, 501
2015-10-17 21:05:59.080930, 500
2015-10-17 21:05:59.081091, 501
2015-10-17 21:05:59.096729, 502
2015-10-17 21:05:59.096920, 503
2015-10-17 21:05:59.097081, 499
2015-10-17 21:05:59.112731, 497
2015-10-17 21:05:59.112919, 497
2015-10-17 21:05:59.113082, 500
2015-10-17 21:05:59.128705, 501
2015-10-17 21:05:59.128899, 501
2015-10-17 21:05:59.129065, 511
2015-10-17 21:05:59.144779, 521
2015-10-17 21:05:59.144962, 533
2015-10-17 21:05:59.145124, 574
2015-10-17 21:05:59.160685, 651
2015-10-17 21:05:59.160878, 741
2015-10-17 21:05:59.161039, 838
2015-10-17 21:05:59.176680, 890
2015-10-17 21:05:59.176872, 870
2015-10-17 21:05:59.177030, 782
2015-10-17 21:05:59.192647, 573
2015-10-17 21:05:59.192848, 400
2015-10-17 21:05:59.193014, 387
2015-10-17 21:05:59.208623, 419
2015-10-17 21:05:59.208825, 452
2015-10-17 21:05:59.208987, 487
2015-10-17 21:05:59.224633, 508
2015-10-17 21:05:59.224890, 514
2015-10-17 21:05:59.225119, 513
2015-10-17 21:05:59.240523, 509
2015-10-17 21:05:59.240787, 508
2015-10-17 21:05:59.240952, 507
2015-10-17 21:05:59.256548, 509
2015-10-17 21:05:59.256778, 515
2015-10-17 21:05:59.256943, 525
2015-10-17 21:05:59.272552, 532
2015-10-17 21:05:59.272821, 535
2015-10-17 21:05:59.272992, 541
2015-10-17 21:05:59.273153, 548
2015-10-17 21:05:59.288688, 551
2015-10-17 21:05:59.288874, 551
2015-10-17 21:05:59.289038, 553
2015-10-17 21:05:59.304684, 553
2015-10-17 21:05:59.304873, 554
2015-10-17 21:05:59.305032, 558
2015-10-17 21:05:59.320685, 564
2015-10-17 21:05:59.320870, 570
2015-10-17 21:05:59.321033, 578
2015-10-17 21:05:59.336631, 588
2015-10-17 21:05:59.336820, 596
2015-10-17 21:05:59.336987, 604
2015-10-17 21:05:59.352631, 612
2015-10-17 21:05:59.352819, 622
2015-10-17 21:05:59.352988, 629
2015-10-17 21:05:59.368616, 635
2015-10-17 21:05:59.368804, 636
2015-10-17 21:05:59.368966, 639
2015-10-17 21:05:59.384578, 639
2015-10-17 21:05:59.384768, 637
2015-10-17 21:05:59.384927, 634
2015-10-17 21:05:59.400619, 630
2015-10-17 21:05:59.400816, 626
2015-10-17 21:05:59.400980, 618
2015-10-17 21:05:59.416552, 606
2015-10-17 21:05:59.416753, 593
2015-10-17 21:05:59.416915, 577
2015-10-17 21:05:59.432543, 556
2015-10-17 21:05:59.432744, 536
2015-10-17 21:05:59.432905, 518
2015-10-17 21:05:59.448546, 500
2015-10-17 21:05:59.448744, 483
2015-10-17 21:05:59.448913, 469
2015-10-17 21:05:59.464522, 461
2015-10-17 21:05:59.464720, 450
2015-10-17 21:05:59.464883, 442
2015-10-17 21:05:59.480427, 436
2015-10-17 21:05:59.480693, 433
2015-10-17 21:05:59.480857, 432
2015-10-17 21:05:59.496445, 427
2015-10-17 21:05:59.496675, 424
2015-10-17 21:05:59.496837, 423
2015-10-17 21:05:59.512396, 420
2015-10-17 21:05:59.512653, 418
2015-10-17 21:05:59.512819, 418
2015-10-17 21:05:59.512972, 417
2015-10-17 21:05:59.528539, 417
2015-10-17 21:05:59.528726, 423
2015-10-17 21:05:59.528891, 429
2015-10-17 21:05:59.544527, 431
2015-10-17 21:05:59.544719, 432
2015-10-17 21:05:59.544882, 435
2015-10-17 21:05:59.560576, 438
2015-10-17 21:05:59.560757, 439
2015-10-17 21:05:59.560916, 440
2015-10-17 21:05:59.576532, 440
2015-10-17 21:05:59.576724, 444
2015-10-17 21:05:59.576889, 446
2015-10-17 21:05:59.592535, 449
2015-10-17 21:05:59.592724, 452
2015-10-17 21:05:59.592891, 452
2015-10-17 21:05:59.608531, 451
2015-10-17 21:05:59.608720, 453
2015-10-17 21:05:59.608882, 456
2015-10-17 21:05:59.624474, 462
2015-10-17 21:05:59.624664, 463
2015-10-17 21:05:59.624827, 463
2015-10-17 21:05:59.640476, 468
2015-10-17 21:05:59.640668, 469
2015-10-17 21:05:59.640831, 466
2015-10-17 21:05:59.656481, 465
2015-10-17 21:05:59.656670, 466
2015-10-17 21:05:59.656832, 470
2015-10-17 21:05:59.672435, 470
2015-10-17 21:05:59.672629, 470
2015-10-17 21:05:59.672791, 471
2015-10-17 21:05:59.688421, 469
2015-10-17 21:05:59.688618, 465
2015-10-17 21:05:59.688783, 466
2015-10-17 21:05:59.704418, 470
2015-10-17 21:05:59.704618, 471
2015-10-17 21:05:59.704783, 472
2015-10-17 21:05:59.720333, 475
2015-10-17 21:05:59.720596, 479
2015-10-17 21:05:59.720763, 479
2015-10-17 21:05:59.736298, 478
2015-10-17 21:05:59.736564, 483
2015-10-17 21:05:59.736792, 486
2015-10-17 21:05:59.752244, 484
2015-10-17 21:05:59.752499, 483
2015-10-17 21:05:59.752662, 485
2015-10-17 21:05:59.752819, 487
2015-10-17 21:05:59.768494, 481
2015-10-17 21:05:59.768810, 481
2015-10-17 21:05:59.768970, 484
2015-10-17 21:05:59.784500, 486
2015-10-17 21:05:59.784686, 484
2015-10-17 21:05:59.784850, 484
2015-10-17 21:05:59.800459, 486
2015-10-17 21:05:59.800645, 481
2015-10-17 21:05:59.800807, 472
2015-10-17 21:05:59.816436, 462
2015-10-17 21:05:59.816628, 455
2015-10-17 21:05:59.816791, 453
2015-10-17 21:05:59.832429, 452
2015-10-17 21:05:59.832615, 454
2015-10-17 21:05:59.832776, 459
2015-10-17 21:05:59.848419, 456
2015-10-17 21:05:59.848609, 454
2015-10-17 21:05:59.848863, 455
2015-10-17 21:05:59.864403, 456
2015-10-17 21:05:59.864591, 455
2015-10-17 21:05:59.864759, 453
2015-10-17 21:05:59.880380, 458
2015-10-17 21:05:59.880573, 471
2015-10-17 21:05:59.880741, 476
2015-10-17 21:05:59.896383, 496
2015-10-17 21:05:59.896574, 557
2015-10-17 21:05:59.896739, 644
2015-10-17 21:05:59.912449, 742
2015-10-17 21:05:59.912639, 828
2015-10-17 21:05:59.912802, 837
2015-10-17 21:05:59.928324, 791
2015-10-17 21:05:59.928521, 650
2015-10-17 21:05:59.928684, 428
2015-10-17 21:05:59.944322, 334
2015-10-17 21:05:59.944521, 354
2015-10-17 21:05:59.944686, 386
2015-10-17 21:05:59.960380, 425
2015-10-17 21:05:59.960577, 458
2015-10-17 21:05:59.960744, 471
2015-10-17 21:05:59.976226, 472
2015-10-17 21:05:59.976500, 469
2015-10-17 21:05:59.976666, 470
2015-10-17 21:05:59.992226, 471
2015-10-17 21:05:59.992499, 475
2015-10-17 21:05:59.992666, 480
2015-10-17 21:06:00.007970, 488
2015-10-17 21:06:00.008088, 494
2015-10-17 21:06:00.008169, 501
2015-10-17 21:06:00.008249, 510
2015-10-17 21:06:00.024025, 516
2015-10-17 21:06:00.024085, 518
2015-10-17 21:06:00.024133, 524
2015-10-17 21:06:00.039929, 532
2015-10-17 21:06:00.040007, 534
2015-10-17 21:06:00.040068, 537
2015-10-17 21:06:00.056376, 542
2015-10-17 21:06:00.056573, 553
2015-10-17 21:06:00.056732, 566
2015-10-17 21:06:00.072322, 581
2015-10-17 21:06:00.072516, 594
2015-10-17 21:06:00.072678, 602
2015-10-17 21:06:00.088325, 608
2015-10-17 21:06:00.088515, 616
2015-10-17 21:06:00.088682, 625
2015-10-17 21:06:00.104297, 634
2015-10-17 21:06:00.104491, 641
2015-10-17 21:06:00.104655, 646
2015-10-17 21:06:00.120281, 650
2015-10-17 21:06:00.120474, 653
2015-10-17 21:06:00.120637, 653
2015-10-17 21:06:00.136301, 653
2015-10-17 21:06:00.136546, 651
2015-10-17 21:06:00.136656, 645
2015-10-17 21:06:00.152278, 638
2015-10-17 21:06:00.152470, 629
2015-10-17 21:06:00.152642, 617
2015-10-17 21:06:00.168030, 597
2015-10-17 21:06:00.168201, 574
2015-10-17 21:06:00.168344, 553
2015-10-17 21:06:00.184196, 531
2015-10-17 21:06:00.184401, 508
2015-10-17 21:06:00.184564, 488
2015-10-17 21:06:00.200189, 476
2015-10-17 21:06:00.200389, 465
2015-10-17 21:06:00.200557, 453
2015-10-17 21:06:00.216094, 442
2015-10-17 21:06:00.216358, 437
2015-10-17 21:06:00.216527, 434
2015-10-17 21:06:00.232062, 428
2015-10-17 21:06:00.232327, 422
2015-10-17 21:06:00.232493, 421
2015-10-17 21:06:00.248072, 420
2015-10-17 21:06:00.248343, 417
2015-10-17 21:06:00.248511, 414
2015-10-17 21:06:00.248723, 413
2015-10-17 21:06:00.264239, 413
2015-10-17 21:06:00.264428, 412
2015-10-17 21:06:00.264592, 413
2015-10-17 21:06:00.280252, 417
2015-10-17 21:06:00.280443, 416
2015-10-17 21:06:00.280604, 415
2015-10-17 21:06:00.295937, 417
2015-10-17 21:06:00.296058, 420
2015-10-17 21:06:00.296155, 422
2015-10-17 21:06:00.312225, 424
2015-10-17 21:06:00.312419, 426
2015-10-17 21:06:00.312588, 428
2015-10-17 21:06:00.328243, 427
2015-10-17 21:06:00.328434, 428
2015-10-17 21:06:00.328620, 435
2015-10-17 21:06:00.344267, 441
2015-10-17 21:06:00.344458, 441
2015-10-17 21:06:00.344620, 439
2015-10-17 21:06:00.360177, 441
2015-10-17 21:06:00.360369, 441
2015-10-17 21:06:00.360534, 442
2015-10-17 21:06:00.376193, 445
2015-10-17 21:06:00.376384, 451
2015-10-17 21:06:00.376545, 451
2015-10-17 21:06:00.392179, 450
2015-10-17 21:06:00.392367, 452
2015-10-17 21:06:00.392529, 455
2015-10-17 21:06:00.408158, 455
2015-10-17 21:06:00.408357, 454
2015-10-17 21:06:00.408528, 456
2015-10-17 21:06:00.423949, 459
2015-10-17 21:06:00.424054, 459
2015-10-17 21:06:00.424143, 459
2015-10-17 21:06:00.440158, 462
2015-10-17 21:06:00.440357, 463
2015-10-17 21:06:00.440523, 463
2015-10-17 21:06:00.456059, 463
2015-10-17 21:06:00.456320, 465
2015-10-17 21:06:00.456487, 468
2015-10-17 21:06:00.472022, 468
2015-10-17 21:06:00.472288, 469
2015-10-17 21:06:00.472457, 472
2015-10-17 21:06:00.487994, 476
2015-10-17 21:06:00.488353, 474
2015-10-17 21:06:00.488535, 472
2015-10-17 21:06:00.488705, 476
2015-10-17 21:06:00.504167, 478
2015-10-17 21:06:00.504355, 477
2015-10-17 21:06:00.504519, 479
2015-10-17 21:06:00.520187, 484
2015-10-17 21:06:00.520372, 485
2015-10-17 21:06:00.520532, 481
2015-10-17 21:06:00.536155, 483
2015-10-17 21:06:00.536345, 486
2015-10-17 21:06:00.536509, 486
2015-10-17 21:06:00.552150, 485
2015-10-17 21:06:00.552340, 487
2015-10-17 21:06:00.552505, 489
2015-10-17 21:06:00.568094, 485
2015-10-17 21:06:00.568285, 480
2015-10-17 21:06:00.568448, 473
2015-10-17 21:06:00.584089, 466
2015-10-17 21:06:00.584280, 463
2015-10-17 21:06:00.584441, 465
2015-10-17 21:06:00.600094, 468
2015-10-17 21:06:00.600285, 470
2015-10-17 21:06:00.600448, 469
2015-10-17 21:06:00.616047, 471
2015-10-17 21:06:00.616238, 474
2015-10-17 21:06:00.616406, 475
2015-10-17 21:06:00.632043, 473
2015-10-17 21:06:00.632235, 475
2015-10-17 21:06:00.632400, 481
2015-10-17 21:06:00.648039, 488
2015-10-17 21:06:00.648230, 491
2015-10-17 21:06:00.648398, 517
2015-10-17 21:06:00.664016, 585
2015-10-17 21:06:00.664215, 680
2015-10-17 21:06:00.664383, 791
2015-10-17 21:06:00.680042, 887
2015-10-17 21:06:00.680246, 893
2015-10-17 21:06:00.680411, 836
2015-10-17 21:06:00.695989, 674
2015-10-17 21:06:00.696194, 439
2015-10-17 21:06:00.696362, 346
2015-10-17 21:06:00.711891, 363
2015-10-17 21:06:00.712158, 400
2015-10-17 21:06:00.712325, 447
2015-10-17 21:06:00.727893, 478
2015-10-17 21:06:00.728160, 486
2015-10-17 21:06:00.728325, 486
2015-10-17 21:06:00.743864, 486
2015-10-17 21:06:00.744130, 487
2015-10-17 21:06:00.744300, 487
2015-10-17 21:06:00.744460, 491
2015-10-17 21:06:00.760052, 501
2015-10-17 21:06:00.760240, 512
2015-10-17 21:06:00.760405, 519
2015-10-17 21:06:00.776023, 525
2015-10-17 21:06:00.776210, 532
2015-10-17 21:06:00.776375, 536
2015-10-17 21:06:00.792026, 540
2015-10-17 21:06:00.792218, 545
2015-10-17 21:06:00.792385, 548
2015-10-17 21:06:00.808045, 551
2015-10-17 21:06:00.808238, 554
2015-10-17 21:06:00.808404, 561
2015-10-17 21:06:00.823987, 570
2015-10-17 21:06:00.824178, 578
2015-10-17 21:06:00.824340, 584
2015-10-17 21:06:00.839954, 592
2015-10-17 21:06:00.840140, 596
2015-10-17 21:06:00.840308, 601
2015-10-17 21:06:00.855943, 610
2015-10-17 21:06:00.856136, 620
2015-10-17 21:06:00.856300, 626
2015-10-17 21:06:00.871943, 629
2015-10-17 21:06:00.872135, 633
